species,subfamily,colony.size,colony.size.sample.size,colony.size.ref,poly_id,TMP_avg,TMP_sd,TMP_med,TMP_cv,PRE_avg,PRE_sd,PRE_med,PRE_cv,DTR_avg,DTR_sd,DTR_med,DTR_cv
Stigmatomma_silvestrii,Amblyoponinae,12.24,91,"Masuko, 2003; Masuko, 2010",0,13.53838983,7.961067797,14.02118644,0.638983051,151.0159661,101.6085932,124.9830508,0.672135593,8.668542373,1.230508475,8.668644068,0.141288136
Strumigenys_clypeata,Myrmicinae,56.00,2,"Geraghty et al., 2007; King & Porter, 2007",0,16.89007317,7.256422764,17.19471545,0.470073171,104.8782114,57.01297561,96.35121951,0.542804878,12.24706504,1.479796748,12.22682927,0.121268293
Strumigenys_dietrichi,Myrmicinae,50.00,1,"King & Porter, 2007",0,16.93695,7.25929,17.2915,0.47945,105.2454,59.13003,95.894,0.55964,12.12197,1.52516,12.114,0.12655
Strumigenys_eggersi,Myrmicinae,50.00,1,"King & Porter, 2007",0,23.57298077,1.684891026,23.78717949,0.073826923,142.4634487,95.04987821,126.0814103,0.686564103,10.17433974,1.156916667,10.05929487,0.112416667
Strumigenys_emarginata,Myrmicinae,199.00,1,"Beckers et al., 1989",0,21.26522222,2.479222222,21.65,0.127944444,84.86888889,66.41783333,72.85,0.828944444,11.88305556,1.8645,11.73611111,0.156
Strumigenys_frivaldszkyi,Myrmicinae,15.00,1,"Holldobler & Wilson, 1990",0,25.18685714,0.734142857,25.3,0.029571429,232.5192857,94.19542857,232.75,0.406857143,9.048285714,0.639142857,9.114285714,0.072
Strumigenys_lewisi,Myrmicinae,79.30,82,"Ohkawara et al., 2017",0,13.12904587,8.465412844,13.78899083,0.702807339,130.646211,100.971156,99.97981651,0.807293578,9.263623853,1.380954128,9.286238532,0.149018349
Strumigenys_loriae,Myrmicinae,400.00,2,"Holldobler & Wilson, 1990",1,23.2679375,0.80275,23.3875,0.0351875,251.3545,108.669625,241.16875,0.4240625,9.8671875,0.798375,9.98125,0.083
Strumigenys_louisianae,Myrmicinae,90.00,1,"King & Porter, 2007",0,20.02526608,4.549119734,20.24955654,0.248605322,123.5102838,76.42768958,110.0325942,0.635771619,11.50394457,1.33867184,11.43015521,0.115769401
Strumigenys_lujae,Myrmicinae,57.00,1,"Beckers et al., 1989",0,22.6144717,1.305226415,22.75188679,0.060245283,116.4287736,83.65373585,105.9462264,0.742150943,10.479,1.413735849,10.34811321,0.135226415
Strumigenys_mayri,Myrmicinae,100.00,1,"Holldobler & Wilson, 1990",0,23.79877778,0.713777778,23.91666667,0.030555556,253.9996111,94.27822222,250.4027778,0.385833333,10.57277778,0.658388889,10.66111111,0.066888889
Strumigenys_mutica,Myrmicinae,72.00,1,"Geraghty et al., 2007",0,16.0824,6.4568,16.535,0.467133333,167.2725333,111.4889,142.0833333,0.676433333,8.295766667,1.198433333,8.29,0.145
Strumigenys_ornata,Myrmicinae,20.00,1,"Geraghty et al., 2007",0,16.99156757,7.284315315,17.24279279,0.45413964,107.5632748,57.46681081,99.18153153,0.53395045,12.43432883,1.48909009,12.40518018,0.120126126
Strumigenys_rostrata,Myrmicinae,72.00,1,"Geraghty et al., 2007",0,16.06910127,7.683044304,16.31550633,0.497272152,105.6200506,54.16263291,98.12563291,0.512189873,12.4788481,1.489974684,12.44620253,0.119651899
Strumigenys_serrula,Myrmicinae,78.00,78,"Beckers et al., 1989",0,24.41307895,1.085842105,24.45789474,0.0445,118.9513421,81.30839474,116.9460526,0.691078947,10.63336842,1.568605263,10.37105263,0.145710526
Strumigenys_talpa,Myrmicinae,50.00,1,"King & Porter, 2007",0,17.89273504,6.856051282,18.19145299,0.413786325,109.4686068,60.86845299,100.3504274,0.554700855,12.25938462,1.485555556,12.23547009,0.121529915
Strumigenys_truncatidens,Myrmicinae,133.00,1,"Beckers et al., 1989",0,19.61591667,1.224916667,19.74166667,0.064166667,92.96533333,73.5765,76.0375,0.810416667,11.69991667,1.48,11.59166667,0.126166667
Tapinoma_erraticum,Dolichoderinae,1000.00,1,"Beckers et al., 1989",0,11.0339319,6.362508961,10.81451613,1.303103943,66.55822939,38.24898746,60.3061828,0.59209319,9.165442652,1.977134409,9.392383513,0.217111111
Tapinoma_madeirense,Dolichoderinae,7000.00,1,"Parr et al., 2017",0,12.86532584,5.797505618,12.14269663,0.471505618,61.86383146,42.40795506,53.39775281,0.704550562,9.910966292,1.822786517,9.920224719,0.183123596
Tapinoma_minutum,Dolichoderinae,239.00,26,"Kaspari & Vargo, 1995",0,19.82059091,3.025,19.98863636,0.1785,132.0690909,95.18145455,106.6227273,0.7485,9.939090909,1.352681818,9.968181818,0.131772727
Tapinoma_simrothi,Dolichoderinae,65952.00,1,"Bertelsmeier et al., 2013",1,15.59800568,6.162897727,15.30568182,0.467443182,44.91296023,39.27041477,34.70142045,0.963602273,10.80085227,1.734806818,10.84261364,0.162835227
Tatuidris_tatusia,Agroecomyrmecinae,7.00,1,"Donoso, 2012",0,22.17228125,1.10246875,22.321875,0.051609375,174.5972656,122.9200156,154.1617188,0.72175,10.56426563,1.2170625,10.30234375,0.114625
Temnothorax_allardycei,Myrmicinae,60.00,1,"Cole et al., 1994",1,23.96666667,3.306,24.35555556,0.139,115.3073333,87.208,94.67777778,0.757,9.402777778,1.048,9.322222222,0.110444444
Temnothorax_ambiguus,Myrmicinae,40.00,18,"Blatrix & Herbers, 2003",0,8.370335294,9.737494118,8.978529412,0.890223529,77.86482941,37.28003529,72.18970588,0.495929412,11.17364706,1.817341176,11.31823529,0.163858824
Temnothorax_bradleyi,Myrmicinae,50.00,1,"King & Porter, 2007",0,18.78105263,6.300631579,18.98947368,0.351421053,115.4558421,63.894,106.6526316,0.553631579,12.47894737,1.484263158,12.45263158,0.119052632
Temnothorax_crassispinus,Myrmicinae,47.96,281,"Kramer et al., 2014",0,9.297203704,7.571438272,9.527777778,0.874111111,63.24487037,35.47971605,57.27469136,0.556592593,9.025580247,2.245740741,9.454012346,0.251660494
Temnothorax_curvispinosus,Myrmicinae,68.00,102,"Guenard et al., 2016",0,13.52227295,8.579724638,13.9147343,0.693838164,94.31163768,49.3312971,86.80809179,0.531736715,12.15519082,1.613070048,12.18949275,0.133842995
Temnothorax_longispinosus,Myrmicinae,24.32,1077,"Fjerdingstad & Crozier, 2006; Holldobler & Wilson 1990; Blatrix & Herbers, 2003; Geraghty et al., 2007; Kramer et al., 2014; Beckers et al., 1989",0,10.07195652,9.104801932,10.48357488,1.039589372,89.01208696,41.00489372,83.65362319,0.461067633,11.48071498,1.68505314,11.59903382,0.147922705
Temnothorax_nylanderi,Myrmicinae,54.08,1005,"Hammond & Keller, 2004; Kramer et al., 2014; Beckers et al., 1989",0,10.29707389,5.857051724,10.01366995,0.647524631,69.12628818,37.6137069,63.41009852,0.541216749,8.522522167,1.974428571,8.717980296,0.232923645
Temnothorax_palustris,Myrmicinae,50.00,1,"King & Porter, 2007",0,20.234,5.902,20.425,0.29175,120.3465,69.428,111.2,0.578,12.3565,1.536,12.4,0.1245
Temnothorax_pardoi,Myrmicinae,150.00,1,"Parr et al., 2017",0,13.34615789,5.909710526,12.41842105,0.474605263,57.15260526,43.89134211,47.81842105,0.796763158,10.71028947,2.190315789,10.63684211,0.204947368
Temnothorax_pergandei,Myrmicinae,51.73,26,"Heinze et al., 1995; King & Porter, 2007; Guenard et al., 2016",0,15.92312857,7.723857143,16.27107143,0.526964286,92.92009286,52.75541786,84.11589286,0.606278571,12.84212143,1.570221429,12.83160714,0.122928571
Temnothorax_rugatulus,Myrmicinae,234.10,71,"Rüppell et al. 2001; Rüppell et al., 1998; Bengston & Dornhaus, 2012; Negroni et al., 2021",0,8.798341991,7.81104329,8.724458874,35.38878355,44.012,37.63706061,33.55367965,0.847450216,14.9832987,2.675367965,15.02316017,0.186463203
Temnothorax_schaumii,Myrmicinae,88.00,2,"Bertelsmeier et al., 2013; Guenard et al., 2016",0,14.27840244,8.412239837,14.6804878,0.657707317,87.24431301,48.72271951,79.05670732,0.585963415,12.46732114,1.613861789,12.4902439,0.130682927
Temnothorax_texanus,Myrmicinae,50.00,1,"King & Porter, 2007",0,14.69937234,7.694202128,15.02765957,0.663425532,92.68291489,51.80706383,84.1962766,0.571319149,12.01553191,1.585329787,12.06276596,0.133648936
Temnothorax_tuscaloosae,Myrmicinae,54.50,19,"Guenard et al., 2016",0,16.30413043,7.505043478,16.41956522,0.465086957,107.9,54.08556522,100.8391304,0.500478261,12.6343913,1.443086957,12.57391304,0.114217391
Temnothorax_unifasciatus,Myrmicinae,66.83,58,"Brunner&Heinze, 2009; Hammond & Keller, 2004; Walter et al., 2011; Beckers et al., 1989",0,10.63142529,6.375652874,10.43931034,0.744117241,69.86264368,39.57854253,63.57275862,0.575158621,9.167135632,1.966252874,9.380229885,0.21503908
Terataner_alluaudi,Myrmicinae,27.00,7,"Kaspari & Vargo, 1995",0,23.07619048,1.701571429,23.53809524,0.076761905,158.33,124.4351905,109.7714286,0.823714286,8.930238095,0.67952381,8.888095238,0.074142857
Terataner_foreli,Myrmicinae,12.00,9,"Kaspari & Vargo, 1995",0,22.8544,1.8468,23.28,0.0818,188.1148,120.6222,155.12,0.6462,8.4968,0.4322,8.4,0.05
Tetramorium_bicarinatum,Myrmicinae,6272.00,1,GAGA consortium,0,23.79881667,2.569833333,24.21583333,0.1252,165.6991833,108.1908333,144.1716667,0.692,8.984883333,1.273783333,8.866666667,0.1381
Tetramorium_caespitum,Myrmicinae,10975.00,49,"Brian et al., 1967",0,9.63571399,6.970037306,9.552901554,1.230911917,66.28601244,38.01288394,60.03098446,0.58622487,8.991937824,1.989968912,9.19015544,0.224136788
Tetramorium_forte,Myrmicinae,10000.00,1,"Parr et al., 2017",0,13.87477358,5.880402516,13.07861635,0.441974843,54.28915094,43.68420755,44.1745283,0.813861635,10.46185535,1.977981132,10.39559748,0.188522013
Tetramorium_melleum,Myrmicinae,5000.00,2,"Holldobler & Wilson, 1990",0,23.14521739,0.979,23.32608696,0.042652174,234.0887391,102.907087,220.1934783,0.505217391,10.715,0.793391304,10.7826087,0.081086957
Tetramorium_semilaeve,Myrmicinae,5750.00,2,"Parr et al., 2017; Heatwole & Muir, 1991",0,14.16998621,6.030186207,13.51793103,0.488,55.68980345,41.93116552,46.79189655,0.78627931,9.99432069,1.770141379,10.0062069,0.177296552
Tetramorium_simillimum,Myrmicinae,300.00,1,"King & Porter, 2007",0,22.89689231,2.431692308,23.36538462,0.112553846,84.84386154,76.33646154,63.19,1.074076923,11.63673846,1.752415385,11.59307692,0.149630769
Tetramorium_spinosum,Myrmicinae,70.00,1,"Bertelsmeier et al., 2013",0,19.81513483,5.156292135,20.07921348,0.272522472,49.85003371,49.77075843,30.38117978,1.052865169,14.53493258,1.850719101,14.5988764,0.127657303
Tetraponera_rufonigra,Pseudomyrmecinae,24.00,1,GAGA consortium,0,25.52287755,2.3265,26.0372449,0.096586735,158.2733622,140.4136071,115.5252551,0.915673469,9.908872449,2.153443878,9.817602041,0.209806122
Trachymyrmex_arizonensis,Myrmicinae,1000.00,1,"Ferguson-Gow, 2014",0,17.15011429,6.438257143,17.08714286,0.394685714,32.76905714,35.9174,19.62571429,1.097228571,16.36451429,1.985571429,16.44142857,0.121285714
Trachymyrmex_carinatus,Myrmicinae,100.00,1,"Ferguson-Gow, 2014",0,17.80672727,6.524,17.80681818,0.384,39.20427273,39.0425,26.08863636,1.095818182,16.46127273,2.026590909,16.56590909,0.122772727
Trachymyrmex_pomonae,Myrmicinae,183.00,1,"Ferguson-Gow, 2014",0,17.1192,6.4224,17.12,0.3874,35.604,40.9366,19.72,1.1438,16.8618,2.184,16.97,0.1296
Trachymyrmex_septentrionalis,Myrmicinae,640.66,193,"Ferguson-Gow, 2014; Holldobler & Wilson, 1990; King & Porter, 2007",0,17.59605263,7.156915789,17.89947368,0.431968421,96.90231579,56.28494035,87.27859649,0.607270175,12.60984912,1.497863158,12.57894737,0.119077193
Trachymyrmex_smithi,Myrmicinae,652.50,4,"Ferguson-Gow, 2014",0,17.86167647,6.805264706,18.20147059,0.396882353,35.48738235,32.51761765,26.08676471,0.982176471,16.02997059,1.7855,16.05735294,0.111441176
Typhlomyrmex_rogenhoferi,Ectatomminae,1150.00,2,"Brown, 1965; GAGA consortium",0,22.8691828,1.319741935,23.0311828,0.061086022,180.847828,113.6434194,165.6016129,0.665451613,10.11696774,1.174698925,9.956989247,0.113193548
Veromessor_pergandei,Myrmicinae,26000.00,14,"Kwapich et al., 2017",1,18.39458462,6.834484615,18.06961538,0.386684615,22.77657692,26.99293077,12.73576923,1.248776923,15.35507692,1.882984615,15.51538462,0.123953846
Xenomyrmex_floridanus,Myrmicinae,50.00,1,"King & Porter, 2007",0,23.06805882,3.659333333,23.53137255,0.161078431,113.2919804,83.38807843,94.69607843,0.739411765,10.70582353,1.262980392,10.64117647,0.117627451
